id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
d2709a5d-15c1-4941-8934-a2a7fbbfa19b,Pedro Farias,1963-07-25,177.958.124-84,11682-056,Cardoso,SE,Brasil,M,+55 (071) 7350 1074,17795812484@exemplo.com.br,2025-05-12
170c19ea-ec5a-4e8f-b027-37f935321d6a,Ana Luiza Lopes,1946-11-10,886.277.670-43,22418526,da Costa Verde,AM,Brasil,M,(041) 0631-7497,88627767043@exemplo.com.br,2023-09-07
65c27867-f456-45df-bba1-9f08b99b87af,Arthur Miguel Borges,2005-04-21,553.274.719-06,45223091,Cardoso da Serra,CE,Brasil,F,+55 (041) 1251 7931,55327471906@exemplo.com.br,2023-10-29
5cdf944d-96e4-46b9-bcbd-79f16c6cad98,Davi Luiz Campos,1953-09-08,404.058.006-98,56748900,Oliveira de Pinto,PI,Brasil,M,+55 (021) 8965 1862,40405800698@exemplo.com.br,2024-09-29
ac0592f7-6a69-47f5-9f16-269a5d3c641c,Hellena Vieira,1989-12-05,248.964.526-11,98797-230,Costela,SP,Brasil,M,21 2130 7705,24896452611@exemplo.com.br,2024-03-06
048e09bb-bc64-46df-9070-f3faec4f2a8c,Enzo Gabriel Leão,1998-07-17,230.178.535-49,18451-472,Monteiro,ES,Brasil,M,+55 (031) 0902-4116,23017853549@exemplo.com.br,2025-07-01
c45fb751-9557-412c-8234-f5f5798e2260,Caleb Nogueira,1971-04-17,022.911.577-41,50321-032,Mendes de Pereira,RS,Brasil,F,+55 (084) 6209-0782,02291157741@exemplo.com.br,2024-12-26
4ee209b2-a141-43bb-bbba-fd15defc2597,Luiz Felipe Santos,1951-10-02,537.580.933-43,93604290,da Mata Verde,AM,Brasil,M,+55 (081) 7556-8198,53758093343@exemplo.com.br,2023-08-26
d14e1718-45eb-4f08-92d1-42fbdacb48d5,Sr. Isaque Abreu,1944-11-25,639.660.304-80,40233-665,Costela de Barbosa,RR,Brasil,F,+55 84 8733-2524,63966030480@exemplo.com.br,2024-04-15
9abe8305-e1e5-43ca-b058-13e3b0e40c67,Maria Helena Vargas,1998-02-04,997.472.553-77,48172972,Ramos,PE,Brasil,F,+55 (021) 4013-5266,99747255377@exemplo.com.br,2025-02-09
1d3a562b-cea2-4341-877d-f851c912d355,Olivia Cavalcante,1957-12-05,512.224.903-35,88798272,Mendes,RJ,Brasil,M,0500 078 0063,51222490335@exemplo.com.br,2025-02-17
7ab50511-7462-4ec6-9ee6-e60cc87ec69c,Melissa Lima,1982-09-07,927.999.997-45,22191-185,Castro das Flores,ES,Brasil,M,51 1261 0217,92799999745@exemplo.com.br,2025-05-12
57fb8d3a-6258-41cd-860a-6ef1b6578274,Yago Abreu,1974-03-04,304.634.268-91,97897-724,Pinto de Pastor,PI,Brasil,F,51 5920 0187,30463426891@exemplo.com.br,2023-09-11
dc5d605f-d328-4c9c-ad76-a7e2c7be57e6,Luana Alves,1953-01-03,378.193.895-49,94258-703,Farias Paulista,RO,Brasil,F,+55 84 0046-0512,37819389549@exemplo.com.br,2025-06-22
fe86c5df-5fa6-4aa9-afde-2c4c46aae941,Srta. Mariana Machado,2001-03-21,899.380.049-35,43353-181,Cardoso dos Dourados,MT,Brasil,F,0900-449-0104,89938004935@exemplo.com.br,2024-08-18
ba7232f8-6aa3-4948-8cfe-ae0c5938938b,Sr. Calebe Siqueira,1947-12-29,792.894.321-89,46296272,Câmara Alegre,SC,Brasil,F,84 7313 7002,79289432189@exemplo.com.br,2024-03-11
45d8f2cc-d128-40e4-afd2-cf03a589eb22,Ana Clara Andrade,2001-09-23,161.540.197-18,97185913,Araújo,PB,Brasil,F,+55 (011) 4682-9522,16154019718@exemplo.com.br,2023-12-21
1fa3dbfa-493d-4ca3-ad61-a3f9ba3bf83c,Nicole Viana,1937-01-27,462.925.227-21,32199-932,Sampaio,MT,Brasil,M,81 6148-3638,46292522721@exemplo.com.br,2023-12-05
a82dec00-b11f-435a-8071-932098dc9525,Júlia da Cruz,1985-02-05,601.690.980-65,95464-022,das Neves do Galho,RR,Brasil,M,21 9679 0749,60169098065@exemplo.com.br,2024-02-19
9d57897e-c716-4c7f-964e-41ac8d7a363e,Henry Gabriel Teixeira,1997-08-22,298.061.310-32,53383-727,Duarte do Oeste,MT,Brasil,M,+55 21 8719-5462,29806131032@exemplo.com.br,2024-07-27
7c1df03d-46d4-4823-bc5a-1c8396c8eaad,Bianca Vargas,2002-07-30,822.077.862-41,61119029,Sampaio,AP,Brasil,M,(071) 3679-8926,82207786241@exemplo.com.br,2023-11-17
f88ea87b-e061-43f5-a13e-331eb5c78409,Stella Teixeira,1934-12-29,883.094.217-48,29703587,Pastor,CE,Brasil,F,0500 082 2957,88309421748@exemplo.com.br,2024-03-30
ea2467d7-9ec6-422d-94ba-4203644943de,Alexia Cardoso,1994-12-17,733.029.499-99,83440-326,Mendonça da Prata,MG,Brasil,M,(071) 7579-7663,73302949999@exemplo.com.br,2024-02-16
0c6a0a14-2be7-4860-92b8-ea2c0a446b86,Benjamim Melo,1981-01-16,754.360.807-12,75238-278,Mendonça do Galho,PE,Brasil,M,61 6728-5165,75436080712@exemplo.com.br,2023-09-29
4faeba82-1667-4b1a-8195-fc5cc1a74181,Ana Lívia Brito,1975-11-13,062.885.833-13,82024118,Machado do Norte,DF,Brasil,M,0500-426-0079,06288583313@exemplo.com.br,2024-06-28
efeba85d-b132-4d82-b857-52eb2e1460d3,Paulo Garcia,2007-03-20,336.999.497-21,05739519,Rezende de Moraes,PE,Brasil,M,(011) 9841 8674,33699949721@exemplo.com.br,2024-11-25
389d391f-9b24-499b-b004-d29c503ab229,Guilherme Dias,1953-12-20,015.245.611-09,52482594,Freitas,AC,Brasil,M,+55 21 8641 0377,01524561109@exemplo.com.br,2024-01-06
713001fb-17ab-45e7-8cdf-4ed3d67e3919,Breno Macedo,1953-11-15,252.188.048-94,03520411,Souza,RS,Brasil,M,0300 250 8586,25218804894@exemplo.com.br,2024-05-08
b673c19c-42ba-458d-b742-3f978596b527,Dr. Fernando Rodrigues,1992-04-05,917.182.222-70,32676508,Sá,CE,Brasil,M,+55 51 6947 9194,91718222270@exemplo.com.br,2025-02-09
98f58738-ac27-4d8c-9132-8ab61ae538ed,Ravi Silveira,1983-04-25,510.625.365-88,38726565,da Paz,MG,Brasil,M,41 6472 3024,51062536588@exemplo.com.br,2024-06-17
6af65917-635c-4fe3-802c-ac4c0cbd110b,Gael Henrique Azevedo,1983-12-22,122.195.232-19,83928771,Peixoto,BA,Brasil,M,(041) 5123 0243,12219523219@exemplo.com.br,2023-12-30
b194f433-357e-4790-8c80-1b410c9a4b49,Yago Freitas,1995-07-31,712.566.596-49,46783-966,Macedo do Amparo,PI,Brasil,F,+55 (011) 1033 7970,71256659649@exemplo.com.br,2024-07-20
6c2973f5-4c5c-4556-8dfb-f277e24a4ed7,Milena Gomes,1952-04-30,597.642.476-70,09823-938,Correia de Cunha,RN,Brasil,M,61 5291 1625,59764247670@exemplo.com.br,2023-12-21
5db122ed-1172-43ac-9600-110bb68cbb62,Arthur Miguel Gonçalves,2004-08-31,634.409.542-67,09040-556,Dias do Sul,TO,Brasil,M,+55 11 5317 2796,63440954267@exemplo.com.br,2024-01-27
f52e0dae-9640-4f3b-9cb9-25021f285f46,Thomas das Neves,1950-11-22,509.805.729-07,46442-819,Moura das Flores,ES,Brasil,F,51 9648 8335,50980572907@exemplo.com.br,2024-09-07
cf08581c-8de7-495b-916d-c458251b980d,Lucca Sá,1976-04-23,095.956.675-53,57831-915,Carvalho,MT,Brasil,F,41 6222 4921,09595667553@exemplo.com.br,2025-07-20
c088d8b6-24bf-48e4-872e-8585030ed2d8,Davi Lucas Brito,1961-04-26,016.168.117-01,62061-204,Costa,AP,Brasil,M,+55 (031) 5363-2779,01616811701@exemplo.com.br,2025-05-06
662ea681-d2c4-4eae-b17b-ae3389576d98,Ana Carvalho,1995-06-13,547.057.560-20,17649-442,Rocha,MA,Brasil,M,0300 471 9318,54705756020@exemplo.com.br,2023-08-12
995de9fb-f531-4c0b-aea4-121ea4138885,Dra. Isadora Ramos,1968-10-06,494.368.075-05,03894114,da Cunha,RO,Brasil,F,61 1471 8814,49436807505@exemplo.com.br,2025-04-26
b7996959-749e-4a88-8664-881841aef51e,Jade Pires,1959-02-08,014.366.715-65,43678451,Gonçalves do Campo,PI,Brasil,M,51 6449 0110,01436671565@exemplo.com.br,2024-08-14
13608650-4297-4fd1-82a8-0d802936866f,Leonardo Vasconcelos,1969-10-17,911.177.462-98,67216-445,Montenegro de da Rocha,PI,Brasil,F,+55 (011) 9790-2005,91117746298@exemplo.com.br,2024-07-28
b9dbe0bc-5aef-4dd9-8c73-d9e07ce8d2ce,Ana Beatriz Monteiro,1981-02-21,406.164.462-49,94994206,Garcia da Mata,RR,Brasil,F,+55 (031) 7755-6880,40616446249@exemplo.com.br,2025-02-08
f42a60e2-6358-44a8-88f0-52324253ddd6,Bernardo Sales,1972-12-12,284.567.120-79,33284552,Vasconcelos,SE,Brasil,M,+55 (061) 7623-4676,28456712079@exemplo.com.br,2024-10-05
a5935071-d497-47e8-a878-9283a93b625d,Sra. Anna Liz da Conceição,1998-03-14,185.651.594-64,44659-018,Marques de Rodrigues,PI,Brasil,M,+55 41 1423 8732,18565159464@exemplo.com.br,2025-03-05
fa1720a7-5bfe-4629-b145-aa3652a0ead6,Gustavo Porto,1952-02-01,801.051.911-36,23793-709,Martins da Mata,AP,Brasil,M,(061) 7874 9657,80105191136@exemplo.com.br,2025-03-15
bb6522a0-9545-4d8f-8652-fb4f37679e27,Luiz Gustavo Araújo,1935-03-29,431.109.157-52,16309756,da Paz da Mata,RO,Brasil,F,+55 (061) 1373-3587,43110915752@exemplo.com.br,2023-08-30
6fd592be-7b88-42c9-8529-d73ee3289311,Sr. Cauã Campos,1937-05-14,141.470.203-32,30805170,Pereira de Alves,SE,Brasil,F,0300-248-3605,14147020332@exemplo.com.br,2025-07-03
59ba7a27-f462-4bf3-aa28-1d364c32515e,Otávio Aparecida,2004-10-18,919.419.004-47,51071-738,Mendes do Amparo,PB,Brasil,F,+55 (021) 2109-7127,91941900447@exemplo.com.br,2023-12-13
f6771e3c-6c15-4f7c-9124-8037ae34ad5f,João Lucas da Conceição,1962-11-07,495.872.849-45,37002-708,Barros,TO,Brasil,F,+55 (084) 5627 9165,49587284945@exemplo.com.br,2025-05-04
a2c2b6f3-a6e7-4897-87de-cb7832880d2e,Sra. Agatha da Luz,1961-10-07,278.711.180-46,69792840,Lopes,RN,Brasil,F,+55 (084) 3331 7500,27871118046@exemplo.com.br,2023-11-30
b15bd233-93c7-4769-989b-2610a269d240,Alice Guerra,2003-11-19,841.712.420-81,65231364,Monteiro,ES,Brasil,M,+55 (041) 4676 3618,84171242081@exemplo.com.br,2024-05-06
a51137ed-ddf9-4328-88c9-26f1fbcadca7,Dr. Leandro Freitas,1978-01-20,586.509.071-03,66945040,da Paz de Abreu,BA,Brasil,M,0500-243-0099,58650907103@exemplo.com.br,2023-08-10
fe5e0117-0569-431f-813a-8f116390cd8d,Miguel da Paz,1936-12-25,427.407.737-03,12675-386,Borges das Pedras,DF,Brasil,M,0800 373 1276,42740773703@exemplo.com.br,2025-04-08
04c7a9e2-fa56-4174-b03c-5dc7b709bd0b,Benicio Abreu,1961-03-22,353.620.090-15,08417875,Sousa do Sul,PI,Brasil,F,+55 84 9809-5653,35362009015@exemplo.com.br,2024-10-30
f50702d3-1743-474d-b861-f0b0d11ab90a,Dra. Maya Andrade,1962-08-27,308.062.398-25,31122198,Almeida,PA,Brasil,F,+55 11 5120 6530,30806239825@exemplo.com.br,2025-05-16
a09913df-8e76-4bf6-8269-051dc599fe21,Sara Freitas,1993-05-15,242.299.518-73,59157746,Machado de Pinto,AC,Brasil,M,+55 61 6670-2489,24229951873@exemplo.com.br,2024-07-24
12920d5b-c759-423e-8c7b-341d394462c8,Alexia Farias,1949-01-19,732.288.400-82,95907650,Pimenta dos Dourados,PR,Brasil,M,61 1006 1146,73228840082@exemplo.com.br,2023-10-06
7e34b112-046b-46ec-b4ff-67ce9fd31922,Dra. Letícia da Cruz,1964-05-06,990.608.163-21,78973021,Almeida,ES,Brasil,M,81 7841-2877,99060816321@exemplo.com.br,2023-12-30
b9ccfe3a-3b26-466f-a98e-63b2252fc41f,Hellena Mendonça,1996-05-21,285.137.460-75,57030018,Melo,MS,Brasil,M,+55 31 4891-1341,28513746075@exemplo.com.br,2025-01-23
cddd1418-2e6b-4f29-a782-a30388ba8096,Thiago Borges,1936-11-28,506.206.049-12,18062534,Camargo,DF,Brasil,F,+55 (061) 6357-1385,50620604912@exemplo.com.br,2023-08-04
67e9982e-de66-4326-a32a-5cda3578f62c,João Gabriel Abreu,2001-11-19,207.648.638-27,84266-157,Moreira,PR,Brasil,M,21 0859 0628,20764863827@exemplo.com.br,2024-12-20
41c82dd0-0ddf-4916-b6c5-20892e6c6d2f,Hellena Moura,1943-02-09,029.632.369-49,42267399,Montenegro,RN,Brasil,F,0300 672 4516,02963236949@exemplo.com.br,2023-11-03
330ba3e8-aa2d-4746-a642-394e0b385107,Pedro Lucas Campos,1963-06-14,320.922.934-49,85549714,da Rosa,MT,Brasil,M,+55 (031) 4400-3377,32092293449@exemplo.com.br,2024-12-21
69cf5e7d-ee0d-49c0-b441-c33efb22750c,João Felipe Cirino,1968-03-06,575.820.232-72,61073-900,Ramos,AL,Brasil,F,0900-421-5715,57582023272@exemplo.com.br,2023-08-23
01fda87b-0ecb-4b85-a0de-7be28bbeaa69,Pedro Lucas Silveira,1984-05-08,941.207.742-40,62635-399,Azevedo Grande,RN,Brasil,F,+55 (081) 3508-7302,94120774240@exemplo.com.br,2024-11-25
593e6c4e-3c1a-4433-b9a6-5b24dacb67b6,Fernanda Camargo,1983-07-21,741.346.604-31,94781792,Fogaça,AM,Brasil,M,81 6857-2331,74134660431@exemplo.com.br,2024-12-17
42d4e462-e32b-4d0c-a457-7e0e626628f1,Maria Clara Montenegro,1938-12-17,502.943.313-59,72151727,Cardoso,SP,Brasil,M,0300-477-3438,50294331359@exemplo.com.br,2025-03-16
20324743-45b7-4be9-bbeb-723333b4a4d9,Dr. Gustavo da Rocha,1982-05-24,242.847.484-10,28211-127,da Paz da Serra,ES,Brasil,F,+55 81 4327-7682,24284748410@exemplo.com.br,2023-11-09
763660d5-945e-4eae-b0d8-84a80ffd920c,Paulo Mendonça,2003-12-12,244.962.977-36,80293-097,Cassiano de Siqueira,MS,Brasil,M,+55 (084) 9583 6098,24496297736@exemplo.com.br,2024-08-28
11d33003-7c71-4c2e-8c4c-aa73ad7dda27,Ana Cecília Guerra,1986-12-01,863.374.909-48,60075271,Mendonça do Sul,AM,Brasil,M,51 7859 7004,86337490948@exemplo.com.br,2025-06-04
694625b1-9d62-47c1-b78e-7e8937326b52,Alexia Cavalcanti,2003-04-18,491.151.860-62,53499757,Carvalho,GO,Brasil,M,+55 (061) 2037-9958,49115186062@exemplo.com.br,2024-02-15
dd5b3ef7-2810-4ef5-a5a7-84896a3a106d,Hadassa Oliveira,1986-01-27,888.359.356-20,36921-630,Camargo,CE,Brasil,M,+55 (081) 1722 5712,88835935620@exemplo.com.br,2024-06-12
c3038cd7-07ea-487d-a66f-4bbf06cc84be,Aurora Pastor,1965-02-16,252.486.166-99,58126428,Aragão do Norte,RO,Brasil,M,(021) 6149-2532,25248616699@exemplo.com.br,2024-01-27
caa63c23-8e52-4665-86bc-01d85853ebe2,Fernando Novaes,1946-07-19,589.321.282-51,63891283,Machado,MA,Brasil,M,21 9665 3854,58932128251@exemplo.com.br,2024-08-16
d97baf26-002c-4669-80c6-f8905f1d6302,Ana Laura Leão,1965-08-23,624.951.160-58,95001832,Rezende,SP,Brasil,F,31 4895 5372,62495116058@exemplo.com.br,2024-09-24
7f00c16d-2c4e-4b7a-90c9-3403cab445d5,Paulo Cirino,1969-04-30,024.824.541-83,26434-557,Mendes,RN,Brasil,F,(031) 8322-1031,02482454183@exemplo.com.br,2024-05-27
c41bcba2-8afb-4848-a3d9-1d4c190f51bc,Arthur Gabriel Casa Grande,1989-02-05,681.327.320-30,19923903,Costa das Pedras,PI,Brasil,F,31 6908 3381,68132732030@exemplo.com.br,2024-01-01
37bf29fc-374c-4c28-9301-d9aada0194ab,Daniel Dias,1953-11-10,569.719.942-24,54120661,Siqueira,TO,Brasil,M,0800 149 0898,56971994224@exemplo.com.br,2025-05-19
e79f385b-7c94-416f-b111-db13984839bf,Marcos Vinicius Fogaça,1967-09-25,089.268.311-29,81952-161,Borges Grande,AL,Brasil,F,+55 41 6582-7377,08926831129@exemplo.com.br,2025-02-28
149ae670-1475-4d43-afbb-bc8eb26e95be,Ana Vitória da Paz,1940-07-06,899.891.748-00,91293256,Silveira,SP,Brasil,M,+55 41 9885 9640,89989174800@exemplo.com.br,2024-05-14
7c502186-1d05-4ccf-8c02-8eb695729652,Dr. José Pedro Borges,1957-05-01,237.846.421-01,69859-550,Machado,RO,Brasil,M,(021) 2630 1396,23784642101@exemplo.com.br,2025-05-14
4db20201-7f85-4412-b521-b0c5c705f342,Evelyn Ferreira,1989-05-26,874.768.459-64,33848-770,Martins Paulista,MA,Brasil,F,+55 (071) 6905 2335,87476845964@exemplo.com.br,2024-04-22
42591ba6-57a5-4f6a-87c9-8debd3b6636a,Pedro Henrique Leão,1970-04-13,236.369.046-73,64044228,Pastor da Praia,AC,Brasil,M,(061) 8033-8585,23636904673@exemplo.com.br,2024-08-02
1cce74ae-c673-46bd-88b4-4f53225fed96,Davi Lucca Cunha,1968-11-03,402.798.657-66,77789-227,Rodrigues,GO,Brasil,F,(061) 9734 5779,40279865766@exemplo.com.br,2024-04-10
3c2b23f1-f2bb-4be1-ae4a-d888a50db3f4,Ian Cavalcanti,1944-12-06,010.763.628-52,32008106,Lima do Oeste,PA,Brasil,F,41 1067 1916,01076362852@exemplo.com.br,2025-06-24
f0bf6548-a592-46a6-8e5a-bf021bcb7367,Anna Liz Monteiro,1986-07-18,813.439.620-89,66651374,da Costa do Amparo,SC,Brasil,F,51 2247 8193,81343962089@exemplo.com.br,2024-12-29
c07844c2-85a1-4a99-bb40-b6b80c97d66a,Davi Lucas da Paz,1989-01-23,894.654.211-70,54098806,Silveira do Galho,RR,Brasil,F,+55 (041) 4562 2172,89465421170@exemplo.com.br,2024-02-06
fd1d8515-a81d-49bb-a934-ecd5464c0c2d,João Guilherme Silveira,2001-02-09,414.795.705-65,27542250,Montenegro Grande,SC,Brasil,F,84 6591-4656,41479570565@exemplo.com.br,2024-09-06
0faa2f0f-3fa4-44ae-a351-4f322b0ec35a,Matteo Costa,1948-08-12,435.856.104-65,60161-363,Teixeira dos Dourados,PE,Brasil,F,+55 (041) 3209 2949,43585610465@exemplo.com.br,2024-10-16
aecbc24e-00d9-46b9-957b-68315e11d1b5,Mirella Pires,1960-12-20,426.873.498-49,10562299,Castro de Jesus,SE,Brasil,M,31 7224 5377,42687349849@exemplo.com.br,2024-03-20
ce76ab26-c0e5-43c0-9895-8042b852c665,Lucas Gabriel Gonçalves,2004-06-27,736.705.005-44,07200-629,Fonseca do Oeste,ES,Brasil,M,84 9718 4673,73670500544@exemplo.com.br,2025-01-17
50610bc0-6ea1-41c2-8afb-4c15fd41f299,Isis Cassiano,1991-05-04,713.913.403-96,80880473,Garcia das Flores,MT,Brasil,F,(021) 5194 9538,71391340396@exemplo.com.br,2024-09-13
0ec0ff9e-afb1-4778-aa7d-890773697775,Antônio Montenegro,1955-03-16,530.841.786-74,19860-109,Fernandes de Azevedo,PB,Brasil,M,41 5625-5459,53084178674@exemplo.com.br,2023-11-17
5bfabaa4-c85a-4669-85de-921b7d194645,Sra. Maria Júlia Albuquerque,1942-08-12,309.981.447-32,00980-150,das Neves Alegre,CE,Brasil,M,+55 (051) 8080 0822,30998144732@exemplo.com.br,2025-04-08
a37eec66-a2fa-4613-b68e-7b85b7b5e0f9,Maya Guerra,1941-01-01,414.003.955-89,86736-808,Moreira,RJ,Brasil,M,+55 (011) 9217 2688,41400395589@exemplo.com.br,2025-01-16
7911ab19-db6b-475c-8555-d04ac2188953,Davi Luiz Santos,1989-04-16,553.342.940-25,35563952,Cirino,GO,Brasil,F,+55 61 8471 0468,55334294025@exemplo.com.br,2024-08-20
4c556ce4-2be6-43c7-a723-98c2abc73a42,Laís Moreira,1950-01-19,599.768.474-02,74749-207,Ramos,SC,Brasil,M,+55 51 6782 6059,59976847402@exemplo.com.br,2024-04-23
5133ca25-1146-4e5c-9fa3-fa1b5acc1608,Lucca Barbosa,1939-01-18,070.375.220-09,81377-448,Cunha,PR,Brasil,M,(084) 7653-7604,07037522009@exemplo.com.br,2023-10-05
ed0b632a-f975-4167-a6f1-cbc75dff08ca,Milena Nascimento,1961-06-25,856.702.054-93,54332194,Mendonça de da Rocha,AP,Brasil,F,11 1817-8891,85670205493@exemplo.com.br,2025-02-12
83bf2b39-b9b3-4021-a21f-7ba0fa9dde2c,Apollo Martins,1947-06-26,440.047.083-42,91383347,Oliveira do Sul,MT,Brasil,M,(081) 3952-1181,44004708342@exemplo.com.br,2023-08-15
3469c3ea-dd2d-4f4c-b171-51d271070b85,Manuela Fogaça,1969-04-27,778.656.950-94,74062-978,da Paz,MS,Brasil,M,+55 41 5721-7608,77865695094@exemplo.com.br,2024-03-05
d9fea128-d157-4e3b-b965-25b599bbfbf4,Hadassa Fogaça,2001-10-18,532.830.435-16,29937059,Jesus,PI,Brasil,M,+55 (081) 1207-8381,53283043516@exemplo.com.br,2024-08-16
dee2eb3e-33e4-4f8a-8fd7-c992bb360cef,Maria Isis da Rosa,1956-06-20,209.863.324-37,63303-270,da Cruz,SP,Brasil,M,11 6386-3677,20986332437@exemplo.com.br,2024-12-16
190fc1e4-268b-4553-a8cb-2996f79b090c,Sara Pacheco,1943-04-01,646.015.529-26,19634-880,Duarte de Goiás,MG,Brasil,M,+55 11 9897 2351,64601552926@exemplo.com.br,2024-05-31
db210ed6-fa40-4d39-970c-62470f5b2cbc,Yan Souza,1966-01-13,029.714.896-76,99117-279,da Mota,GO,Brasil,M,+55 (081) 0868-0608,02971489676@exemplo.com.br,2024-01-07
63d6d41d-46a8-44e0-a4aa-abe4b5681f09,Sra. Maria Helena Andrade,1944-05-18,366.895.622-55,70049223,Duarte de Abreu,GO,Brasil,M,61 4780 0411,36689562255@exemplo.com.br,2024-11-01
65ae2760-ca8f-47c7-853f-fb115246bf3d,Vitor Gabriel Rodrigues,1936-11-26,102.608.580-64,85140517,Cardoso,AL,Brasil,F,41 7000 6729,10260858064@exemplo.com.br,2023-11-26
3ae6e3af-9bdd-4123-b6b1-58caaec6201b,Maria Luiza Garcia,2004-09-07,001.867.269-61,82512-763,Mendes de Minas,CE,Brasil,M,+55 21 4606-8037,00186726961@exemplo.com.br,2024-09-22
87f9e1c9-826f-4b6a-90ea-ea78e0f09ebc,Luigi Mendes,1959-09-09,021.100.077-77,64814833,da Mota,CE,Brasil,M,11 6981 7787,02110007777@exemplo.com.br,2024-05-25
4d85494d-4df1-41fc-92a0-d85363d42233,Raquel da Mata,1989-10-10,138.970.656-12,12466647,Farias,RO,Brasil,M,(081) 1811-8574,13897065612@exemplo.com.br,2024-02-12
a851166c-0454-4a60-a369-80b616a3e6c8,Matheus Alves,1955-10-13,920.749.924-31,94096-843,Nogueira,BA,Brasil,M,51 2353 7256,92074992431@exemplo.com.br,2025-02-09
702c493d-7d4b-4641-b6db-37e16bdfa015,Pedro Lucas Alves,1936-06-19,578.476.031-51,02661-673,Rezende do Amparo,TO,Brasil,F,(011) 3096 6234,57847603151@exemplo.com.br,2024-07-25
bf40dba3-a42b-4cfc-adec-9e832805b1af,Eduardo Oliveira,1965-04-10,335.222.858-71,14185-501,Machado,SP,Brasil,F,0300 759 0718,33522285871@exemplo.com.br,2025-06-29
10200398-b995-41b2-9d64-2767fdeda880,Ana Júlia Correia,1960-09-04,518.247.754-64,76131-375,Ramos,RR,Brasil,F,+55 81 3933 0337,51824775464@exemplo.com.br,2025-07-11
fc4eb149-7dd2-48cb-ad8b-4984c5f2f21f,Sr. Erick Ribeiro,1980-01-12,313.888.361-26,33099592,Gomes,MA,Brasil,M,61 7725 4034,31388836126@exemplo.com.br,2025-07-10
faa81cb8-f1f9-4118-aa58-b901ea48a7bd,Srta. Alice Fogaça,1996-06-19,789.063.429-92,47755730,da Costa de Costa,SC,Brasil,F,+55 (041) 1222 2986,78906342992@exemplo.com.br,2025-07-08
fd2d402f-8592-4811-98b9-fc96c1473c90,Emilly Borges,1981-09-19,539.003.773-38,97683198,Cardoso de Minas,TO,Brasil,M,+55 31 8892 4614,53900377338@exemplo.com.br,2024-11-21
a8ad9b50-29f1-4261-9574-c8b64483380c,Ryan Peixoto,1977-07-22,452.459.466-06,21201081,Alves,ES,Brasil,F,+55 81 8798 8835,45245946606@exemplo.com.br,2024-05-10
71cb6867-d10e-4dee-acb5-e7a0e0ca9088,Ana Cecília Sousa,1966-09-29,326.031.823-16,62000424,das Neves de Ribeiro,SC,Brasil,F,0300 636 0309,32603182316@exemplo.com.br,2024-11-05
146524d0-28f7-4cee-bd16-1a62ca21f157,Vicente Freitas,1966-12-26,322.742.822-19,14288132,Moura,RR,Brasil,M,(041) 7161 3975,32274282219@exemplo.com.br,2023-11-09
e06ad2a0-36ac-4542-a868-c3d175948e44,Alexandre Pacheco,1944-03-11,176.260.958-88,46453967,Teixeira do Amparo,AL,Brasil,F,+55 (071) 1086-5635,17626095888@exemplo.com.br,2023-09-01
c6a9540b-3037-4c1f-b754-6d384fe71a10,Lara Fogaça,1973-11-22,939.148.242-24,21467028,Rodrigues do Oeste,BA,Brasil,F,+55 84 1563-2643,93914824224@exemplo.com.br,2025-03-03
2f1c022c-d015-4b20-abfc-f75ebb3acfd4,Sabrina Siqueira,1989-02-14,748.004.784-36,89239981,Almeida,MA,Brasil,F,+55 81 7278 1302,74800478436@exemplo.com.br,2024-01-04
a3229c1d-8b96-46ab-b582-4051356d5ca8,Alexandre Farias,1990-01-19,557.139.159-96,15900-330,Sousa da Mata,GO,Brasil,M,0900 392 5592,55713915996@exemplo.com.br,2024-04-03
4d1477f3-6cab-408e-b0a4-417aa90e8813,André Cassiano,2001-05-20,519.365.811-28,76486962,Gomes,AL,Brasil,M,+55 (021) 0684-7373,51936581128@exemplo.com.br,2024-10-07
7c7f9de4-178c-4b0d-bdb9-1b9520ee8ca6,Benício Correia,1975-12-07,013.693.918-75,96836208,Freitas,RN,Brasil,F,61 5551 6880,01369391875@exemplo.com.br,2023-08-05
ffdb73e9-7d16-4a9e-ac56-c06c3589071c,Dr. Thales da Conceição,1982-02-21,121.272.065-23,73578857,Correia de Sampaio,AM,Brasil,M,+55 81 1713 5719,12127206523@exemplo.com.br,2024-11-26
e0b50308-a6b3-4f94-abc5-51a0b6d2b7f0,Carlos Eduardo Aragão,1950-03-15,334.625.044-71,90882261,Fernandes de Gomes,AL,Brasil,M,84 7887-0666,33462504471@exemplo.com.br,2023-12-29
be3562ff-4e2a-4c02-ad6f-a30170ad332e,Maya Barros,1963-05-28,035.340.385-85,79771627,Marques de Alves,GO,Brasil,M,+55 (061) 5696 8152,03534038585@exemplo.com.br,2024-01-18
9c607ff5-5b3e-4c0a-a491-57e564414300,Ana Vitória Siqueira,1944-09-19,086.781.051-74,83927697,Mendonça,GO,Brasil,F,0500 345 2762,08678105174@exemplo.com.br,2025-03-17
44922b9c-dbec-4671-ae57-488455866ac7,Luan Macedo,1948-02-06,370.761.808-21,42011553,Farias,MT,Brasil,M,+55 (031) 0838-0868,37076180821@exemplo.com.br,2023-11-12
